datestr,auth_state,mega_region,marketplace,sub_marketplace,psp_name,num_trips_authed
2018-08-19,VOIDED,APACX,agora,Not_Avlbl,paypal,203
2018-08-19,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,10753
2018-08-20,APPLIED,US & Canada,personal_transport,U4B-Unmanaged,paypal,3616
2018-08-20,FAILED,US & Canada,personal_transport,Not_Avlbl,paypal,63
2018-08-29,FAILED,LatAm,agora,U4B-Unmanaged,braintree,4
2018-08-31,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Decentralized,braintree,6
2018-09-01,UNAPPLIED,LatAm,agora,U4B-Unmanaged,braintree,1185
2018-09-10,APPLIED,US & Canada,personal_transport,U4B-Unmanaged,other,2410
2018-09-10,FAILED,US & Canada,personal_transport,Not_Avlbl,other,17
2018-09-11,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,other,413
2018-09-13,UNAPPLIED,US & Canada,personal_transport,U4B-Unmanaged,paypal,5208
2018-09-14,PENDING,India SA,agora,U4B-Unmanaged,paytm,479
2018-09-15,PENDING,APACX,personal_transport,U4B-Managed-Centralized,braintree,38
2018-09-16,PENDING,India SA,personal_transport,U4B-Managed-Centralized,braintree,88
2018-09-21,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,499
2018-09-22,PENDING,US & Canada,personal_transport,U4F,braintree,28759
2018-09-23,APPLIED,LatAm,personal_transport,U4B-Managed-Decentralized,braintree,216
2018-09-23,DROPPED,US & Canada,agora,Not_Avlbl,paypal,20
2018-09-24,VOIDED,LatAm,personal_transport,U4B-Managed-Decentralized,braintree,127
2018-09-26,DROPPED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,7
2018-09-27,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,paypal,1
2018-09-29,PENDING,EMEA,personal_transport,U4B-Managed-Centralized,braintree,1525
2018-10-02,FAILED,APACX,agora,U4B-Unmanaged,paypal,1
2018-10-02,PENDING,India SA,personal_transport,U4B-Managed-Decentralized,other,3
2018-10-02,VOIDED,APACX,personal_transport,U4F,paypal,4
2018-10-05,DROPPED,LatAm,personal_transport,U4B-Unmanaged,braintree,55
2018-07-02,FAILED,LatAm,personal_transport,Not_Avlbl,braintree,537
2018-07-03,UNAPPLIED,LatAm,personal_transport,U4B-Managed-Decentralized,paypal,7
2018-07-04,PENDING,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,786476
2018-07-06,PENDING,EMEA,personal_transport,U4B-Managed-Centralized,other,1
2018-07-09,PENDING,LatAm,personal_transport,U4B-Managed-Decentralized,other,2
2018-07-12,PENDING,APACX,personal_transport,U4B-Unmanaged,paypal,639
2018-07-13,DROPPED,US & Canada,personal_transport,Not_Avlbl,other,42
2018-07-14,UNAPPLIED,APACX,agora,U4B-Unmanaged,braintree,484
2018-07-17,PENDING,EMEA,personal_transport,U4B-Unmanaged,paypal,1676
2018-07-23,DROPPED,LatAm,personal_transport,U4B-Unmanaged,paypal,1
2018-07-25,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,358490
2018-07-28,UNAPPLIED,EMEA,agora,U4B-Unmanaged,braintree,801
2018-08-02,PENDING,APACX,personal_transport,U4B-Unmanaged,other,20
2018-08-03,PENDING,India SA,personal_transport,U4B-Unmanaged,other,52
2018-08-05,DROPPED,LatAm,agora,Not_Avlbl,braintree,231
2018-08-07,PENDING,EMEA,personal_transport,U4B-Unmanaged,other,47
2018-08-07,VOIDED,APACX,agora,U4B-Unmanaged,braintree,2
2018-08-08,DROPPED,US & Canada,personal_transport,Not_Avlbl,paypal,26
2018-08-10,PENDING,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,503
2018-08-10,UNAPPLIED,EMEA,personal_transport,U4B-Unmanaged,paypal,1752
2018-08-11,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,4393
2018-08-15,FAILED,APACX,agora,Not_Avlbl,braintree,35
2018-08-20,DROPPED,EMEA,agora,Not_Avlbl,paypal,4
2018-08-29,UNAPPLIED,APACX,personal_transport,U4B-Managed-Decentralized,braintree,33
2018-09-02,APPLIED,EMEA,personal_transport,U4B-Unmanaged,paypal,371
2018-09-02,DROPPED,India SA,agora,Not_Avlbl,paytm,575
2018-09-02,FAILED,EMEA,personal_transport,Not_Avlbl,paypal,117
2018-09-03,VOIDED,EMEA,personal_transport,U4B-Unmanaged,paypal,1039
2018-09-08,DROPPED,LatAm,personal_transport,U4B-Unmanaged,paypal,6
2018-09-10,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,93
2018-09-18,FAILED,APACX,personal_transport,U4B-Unmanaged,paypal,1
2018-09-25,PENDING,LatAm,personal_transport,Not_Avlbl,paypal,50441
2018-10-03,FAILED,EMEA,personal_transport,U4F,braintree,71
2018-10-04,DROPPED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,5
2018-10-06,APPLIED,LatAm,agora,Not_Avlbl,braintree,102298
2018-10-07,UNAPPLIED,US & Canada,personal_transport,Not_Avlbl,other,186289
2018-10-09,APPLIED,US & Canada,personal_transport,Not_Avlbl,paypal,139710
2018-10-11,APPLIED,US & Canada,agora,U4B-Managed-Centralized,braintree,4
2018-10-11,UNAPPLIED,India SA,agora,Not_Avlbl,paytm,43096
2018-10-12,APPLIED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,7892
2018-10-13,VOIDED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,98031
2018-07-01,PENDING,LatAm,personal_transport,U4B-Unmanaged,braintree,32129
2018-07-06,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,3697
2018-07-07,VOIDED,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,395
2018-07-08,PENDING,US & Canada,agora,U4B-Unmanaged,other,3
2018-07-10,UNAPPLIED,India SA,personal_transport,Not_Avlbl,other,1033
2018-07-11,APPLIED,APACX,personal_transport,Not_Avlbl,paypal,633
2018-07-12,VOIDED,APACX,personal_transport,Not_Avlbl,paypal,31774
2018-07-17,PENDING,LatAm,personal_transport,U4F,paypal,6
2018-07-17,VOIDED,EMEA,personal_transport,Not_Avlbl,paypal,48472
2018-07-23,UNAPPLIED,EMEA,personal_transport,Not_Avlbl,other,2484
2018-07-24,UNAPPLIED,US & Canada,personal_transport,U4B-Unmanaged,braintree,125784
2018-07-25,VOIDED,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,12
2018-07-31,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,other,133
2018-08-01,APPLIED,APACX,personal_transport,Not_Avlbl,other,654
2018-08-02,UNAPPLIED,US & Canada,Not_Avlbl,Not_Avlbl,braintree,1
2018-08-02,VOIDED,APACX,personal_transport,Not_Avlbl,other,138
2018-08-03,APPLIED,US & Canada,agora,U4B-Unmanaged,paypal,220
2018-08-03,FAILED,US & Canada,agora,Not_Avlbl,paypal,21
2018-08-03,PENDING,LatAm,personal_transport,U4B-Managed-Decentralized,paypal,17
2018-08-03,VOIDED,India SA,personal_transport,Not_Avlbl,other,11
2018-08-04,UNAPPLIED,APACX,personal_transport,Not_Avlbl,paypal,81019
2018-08-06,FAILED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,1
2018-08-15,APPLIED,EMEA,personal_transport,Not_Avlbl,other,2498
2018-08-16,APPLIED,US & Canada,personal_transport,U4B-Unmanaged,braintree,120263
2018-08-16,FAILED,US & Canada,personal_transport,Not_Avlbl,braintree,270
2018-08-16,VOIDED,EMEA,personal_transport,Not_Avlbl,other,318
2018-08-17,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,braintree,12785
2018-08-23,APPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,other,94
2018-08-24,VOIDED,US & Canada,personal_transport,U4B-Managed-Decentralized,other,14
2018-08-25,APPLIED,APACX,personal_transport,U4B-Managed-Centralized-Missing,braintree,10
2018-08-26,APPLIED,India SA,personal_transport,U4B-Managed-Centralized-Missing,braintree,2
2018-08-26,VOIDED,APACX,personal_transport,U4B-Managed-Centralized-Missing,braintree,3
2018-08-27,VOIDED,India SA,personal_transport,U4B-Managed-Centralized-Missing,braintree,9
2018-08-28,PENDING,EMEA,agora,U4B-Unmanaged,braintree,855
2018-09-03,VOIDED,LatAm,personal_transport,U4F,paypal,3
2018-09-08,UNAPPLIED,EMEA,personal_transport,Not_Avlbl,other,4784
2018-09-09,UNAPPLIED,US & Canada,personal_transport,U4B-Unmanaged,braintree,103211
2018-09-10,PENDING,EMEA,personal_transport,U4B-Unmanaged,paypal,1840
2018-09-16,FAILED,LatAm,personal_transport,U4B-Unmanaged,braintree,6
2018-09-16,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,other,78
2018-09-18,APPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,112
2018-09-18,UNAPPLIED,APACX,personal_transport,U4B-Managed-Centralized-Missing,braintree,27
2018-09-19,DROPPED,US & Canada,agora,Not_Avlbl,braintree,189
2018-09-19,UNAPPLIED,India SA,personal_transport,U4B-Managed-Centralized-Missing,braintree,32
2018-09-21,UNAPPLIED,EMEA,agora,U4B-Unmanaged,braintree,1005
2018-09-30,APPLIED,India SA,personal_transport,U4B-Managed-Decentralized,braintree,33
2018-09-30,DROPPED,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,2
2018-09-30,VOIDED,APACX,personal_transport,U4B-Managed-Decentralized,braintree,1
2018-10-01,UNAPPLIED,India SA,personal_transport,U4B-Managed-Decentralized,braintree,29
2018-10-05,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Decentralized,braintree,386
2018-10-07,PENDING,LatAm,personal_transport,U4B-Managed-Centralized,paypal,5
2018-10-11,DROPPED,APACX,personal_transport,U4B-Unmanaged,braintree,5
2018-07-02,DROPPED,LatAm,personal_transport,Not_Avlbl,paypal,35
2018-07-02,UNAPPLIED,US & Canada,personal_transport,U4F,paypal,8
2018-07-04,PENDING,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,45
2018-07-06,APPLIED,EMEA,personal_transport,U4B-Managed-Centralized,other,1
2018-07-07,UNAPPLIED,EMEA,agora,Not_Avlbl,braintree,149462
2018-07-07,UNAPPLIED,India SA,personal_transport,U4B-Unmanaged,paytm,11845
2018-07-08,PENDING,US & Canada,personal_transport,U4F,other,2
2018-07-10,UNAPPLIED,APACX,personal_transport,U4B-Unmanaged,other,19
2018-07-11,UNAPPLIED,India SA,personal_transport,U4B-Unmanaged,other,42
2018-07-12,FAILED,APACX,personal_transport,Not_Avlbl,paypal,49
2018-07-15,UNAPPLIED,EMEA,personal_transport,U4B-Unmanaged,other,56
2018-07-15,UNAPPLIED,US & Canada,agora,U4B-Managed-Decentralized,braintree,1
2018-07-17,APPLIED,EMEA,personal_transport,U4B-Unmanaged,paypal,489
2018-07-17,DROPPED,India SA,agora,Not_Avlbl,paytm,177
2018-07-17,FAILED,EMEA,personal_transport,Not_Avlbl,paypal,78
2018-07-18,VOIDED,EMEA,personal_transport,U4B-Unmanaged,paypal,1362
2018-07-25,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,33
2018-08-02,APPLIED,APACX,personal_transport,U4B-Unmanaged,other,13
2018-08-03,APPLIED,India SA,personal_transport,U4B-Unmanaged,other,50
2018-08-03,VOIDED,APACX,personal_transport,U4B-Unmanaged,other,5
2018-08-04,VOIDED,India SA,personal_transport,U4B-Unmanaged,other,2
2018-08-05,UNAPPLIED,APACX,personal_transport,U4B-Unmanaged,paypal,478
2018-08-07,APPLIED,EMEA,personal_transport,U4B-Unmanaged,other,42
2018-08-08,VOIDED,EMEA,personal_transport,U4B-Unmanaged,other,5
2018-08-14,PENDING,APACX,personal_transport,U4F,braintree,1820
2018-08-15,DROPPED,APACX,agora,Not_Avlbl,paypal,7
2018-08-15,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,20
2018-08-20,FAILED,EMEA,agora,U4B-Unmanaged,braintree,1
2018-08-28,DROPPED,APACX,personal_transport,Not_Avlbl,braintree,51
2018-08-28,PENDING,EMEA,personal_transport,U4F,braintree,6121
2018-08-29,DROPPED,India SA,personal_transport,Not_Avlbl,braintree,15
2018-08-30,APPLIED,LatAm,personal_transport,Not_Avlbl,other,971
2018-08-31,VOIDED,LatAm,personal_transport,Not_Avlbl,other,323
2018-09-03,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized-Missing,braintree,543
2018-09-05,DROPPED,APACX,agora,Not_Avlbl,other,1
2018-09-10,PENDING,India SA,personal_transport,U4B-Managed-Decentralized,braintree,43
2018-09-14,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,braintree,466
2018-09-20,DROPPED,LatAm,personal_transport,U4B-Managed-Decentralized,braintree,1
2018-09-21,UNAPPLIED,EMEA,personal_transport,U4F,braintree,7515
2018-09-25,APPLIED,LatAm,personal_transport,Not_Avlbl,paypal,40090
2018-09-26,VOIDED,LatAm,personal_transport,Not_Avlbl,paypal,11260
2018-10-01,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Centralized,paypal,18
2018-10-06,PENDING,LatAm,agora,U4B-Unmanaged,braintree,1354
2018-10-08,APPLIED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,875
2018-10-09,VOIDED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,braintree,327
2018-10-10,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,paypal,462
2018-07-02,APPLIED,US & Canada,personal_transport,U4B-Unmanaged,other,1667
2018-07-02,FAILED,US & Canada,personal_transport,Not_Avlbl,other,4
2018-07-03,VOIDED,US & Canada,personal_transport,U4B-Unmanaged,other,312
2018-07-05,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized-Missing,braintree,873
2018-07-05,UNAPPLIED,US & Canada,personal_transport,U4B-Unmanaged,paypal,3720
2018-07-06,PENDING,India SA,agora,U4B-Unmanaged,paytm,352
2018-07-12,FAILED,LatAm,personal_transport,U4B-Unmanaged,paypal,7
2018-07-14,UNAPPLIED,APACX,personal_transport,U4B-Managed-Centralized-Missing,paypal,2
2018-07-15,DROPPED,US & Canada,agora,Not_Avlbl,paypal,7
2018-07-16,VOIDED,LatAm,personal_transport,U4B-Managed-Decentralized,braintree,91
2018-07-17,PENDING,India SA,personal_transport,U4B-Managed-Centralized,braintree,233
2018-07-21,APPLIED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,747
2018-07-22,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,155
2018-07-23,PENDING,US & Canada,personal_transport,U4F,braintree,19525
2018-07-27,DROPPED,LatAm,personal_transport,U4B-Managed-Centralized,braintree,3
2018-07-28,DROPPED,US & Canada,personal_transport,Not_Avlbl,braintree,807
2018-07-30,UNAPPLIED,EMEA,personal_transport,U4B-Unmanaged,braintree,11390
2018-08-01,PENDING,EMEA,personal_transport,Not_Avlbl,braintree,327820
2018-08-04,PENDING,APACX,agora,U4B-Unmanaged,paypal,52
2018-08-07,VOIDED,APACX,personal_transport,U4B-Managed-Centralized-Missing,paypal,2
2018-08-09,PENDING,EMEA,agora,U4B-Unmanaged,paypal,43
2018-08-14,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,2133
2018-08-17,PENDING,APACX,personal_transport,U4B-Unmanaged,braintree,2905
2018-08-18,PENDING,India SA,personal_transport,U4B-Unmanaged,braintree,996
2018-08-21,APPLIED,India SA,personal_transport,U4B-Managed-Decentralized,paytm,2136
2018-08-22,APPLIED,EMEA,personal_transport,U4B-Unmanaged,braintree,10459
2018-08-22,FAILED,EMEA,personal_transport,Not_Avlbl,braintree,18
2018-08-23,VOIDED,EMEA,personal_transport,U4B-Unmanaged,braintree,2100
2018-08-24,DROPPED,India SA,personal_transport,U4B-Managed-Centralized,paytm,13
2018-08-25,FAILED,APACX,agora,U4B-Unmanaged,paypal,1
2018-08-25,PENDING,India SA,personal_transport,U4B-Managed-Decentralized,other,4
2018-08-25,VOIDED,APACX,personal_transport,U4F,paypal,15
2018-08-28,DROPPED,LatAm,personal_transport,U4B-Unmanaged,braintree,71
2018-08-29,PENDING,EMEA,personal_transport,U4B-Managed-Decentralized,other,4
2018-08-30,DROPPED,Not_Avlbl,Not_Avlbl,Not_Avlbl,braintree,1791
2018-09-01,PENDING,LatAm,Not_Avlbl,U4F,braintree,1
2018-09-02,UNAPPLIED,EMEA,agora,U4B-Unmanaged,paypal,64
2018-09-06,APPLIED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,2294
2018-09-07,VOIDED,EMEA,personal_transport,U4B-Managed-Centralized,braintree,536
2018-09-08,PENDING,US & Canada,personal_transport,U4F,braintree,26156
2018-09-09,APPLIED,LatAm,personal_transport,U4B-Managed-Decentralized,braintree,246
2018-09-10,UNAPPLIED,APACX,personal_transport,U4B-Unmanaged,braintree,2700
2018-09-11,UNAPPLIED,India SA,personal_transport,U4B-Unmanaged,braintree,1234
2018-09-14,UNAPPLIED,India SA,personal_transport,U4B-Managed-Decentralized,paytm,1880
2018-09-15,UNAPPLIED,EMEA,personal_transport,U4B-Unmanaged,braintree,16322
2018-09-17,UNAPPLIED,APACX,personal_transport,U4F,paypal,3
2018-09-19,PENDING,APACX,personal_transport,U4B-Managed-Decentralized,paypal,24
2018-09-20,DROPPED,APACX,agora,Not_Avlbl,braintree,70
2018-09-22,UNAPPLIED,EMEA,personal_transport,U4B-Managed-Decentralized,other,1
2018-09-24,APPLIED,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,4
2018-09-25,VOIDED,EMEA,personal_transport,U4B-Managed-Decentralized,paypal,17
2018-09-29,FAILED,US & Canada,personal_transport,U4F,braintree,45
2018-10-06,APPLIED,US & Canada,agora,Not_Avlbl,other,5609
2018-10-07,VOIDED,US & Canada,agora,Not_Avlbl,other,3
2018-10-08,PENDING,LatAm,personal_transport,Not_Avlbl,braintree,1838502
2018-10-09,UNAPPLIED,US & Canada,agora,Not_Avlbl,paypal,35456
2018-10-13,PENDING,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,3858
2018-07-02,PENDING,LatAm,personal_transport,U4F,braintree,22095
2018-07-04,APPLIED,APACX,agora,U4B-Unmanaged,paypal,43
2018-07-04,FAILED,APACX,agora,Not_Avlbl,paypal,10
2018-07-05,VOIDED,APACX,agora,U4B-Unmanaged,paypal,2
2018-07-08,UNAPPLIED,India SA,agora,U4B-Unmanaged,paytm,470
2018-07-09,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paytm,196623
2018-07-09,UNAPPLIED,APACX,personal_transport,U4B-Managed-Centralized,braintree,51
2018-07-10,APPLIED,EMEA,personal_transport,Not_Avlbl,braintree,262950
2018-07-13,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,other,7144
2018-07-16,DROPPED,LatAm,personal_transport,Not_Avlbl,braintree,4717
2018-07-16,UNAPPLIED,US & Canada,personal_transport,U4F,braintree,20082
2018-07-17,APPLIED,APACX,personal_transport,U4B-Unmanaged,braintree,2120
2018-07-18,APPLIED,EMEA,agora,U4B-Unmanaged,paypal,40
2018-07-18,FAILED,EMEA,agora,Not_Avlbl,paypal,22
2018-07-18,PENDING,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,13144
2018-07-18,VOIDED,APACX,personal_transport,U4B-Unmanaged,braintree,132
2018-07-19,VOIDED,India SA,personal_transport,U4B-Unmanaged,braintree,268
2018-07-23,FAILED,LatAm,personal_transport,U4F,braintree,571
2018-07-27,FAILED,India SA,personal_transport,Not_Avlbl,braintree,3
2018-07-27,UNAPPLIED,APACX,personal_transport,U4B-Managed-Decentralized,paypal,18
2018-07-31,DROPPED,EMEA,personal_transport,Not_Avlbl,paypal,56
2018-08-03,UNAPPLIED,EMEA,personal_transport,Not_Avlbl,braintree,386829
2018-08-08,APPLIED,US & Canada,personal_transport,U4F,braintree,19454
2018-08-08,FAILED,Not_Avlbl,Not_Avlbl,Not_Avlbl,paypal,27617
2018-08-09,VOIDED,US & Canada,personal_transport,U4F,braintree,1621
2018-08-11,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,4179
2018-08-13,DROPPED,India SA,personal_transport,Not_Avlbl,paytm,2366
2018-08-21,DROPPED,EMEA,personal_transport,Not_Avlbl,other,2
2018-08-22,DROPPED,US & Canada,personal_transport,U4B-Unmanaged,braintree,29
2018-08-29,DROPPED,APACX,agora,Not_Avlbl,braintree,37
2018-09-03,APPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,28
2018-09-04,VOIDED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,151
2018-09-08,FAILED,LatAm,personal_transport,U4F,braintree,863
2018-09-11,DROPPED,APACX,personal_transport,Not_Avlbl,paypal,13
2018-09-16,DROPPED,EMEA,personal_transport,Not_Avlbl,paypal,43
2018-09-19,APPLIED,India SA,personal_transport,U4B-Managed-Decentralized,other,4
2018-09-24,UNAPPLIED,LatAm,agora,Not_Avlbl,other,1
2018-09-26,APPLIED,LatAm,agora,Not_Avlbl,paypal,3714
2018-09-27,VOIDED,LatAm,agora,Not_Avlbl,paypal,105
2018-10-02,PENDING,US & Canada,personal_transport,Not_Avlbl,braintree,2149452
2018-10-10,APPLIED,US & Canada,agora,U4B-Unmanaged,paypal,250
2018-10-10,FAILED,US & Canada,agora,Not_Avlbl,paypal,157
2018-10-11,VOIDED,US & Canada,agora,U4B-Unmanaged,paypal,8
2018-10-12,DROPPED,APACX,personal_transport,U4F,braintree,2
2018-10-13,DROPPED,India SA,personal_transport,U4F,braintree,1
2018-10-14,APPLIED,India SA,personal_transport,Not_Avlbl,paytm,36
2018-07-02,DROPPED,APACX,personal_transport,Not_Avlbl,paypal,31
2018-07-02,PENDING,EMEA,personal_transport,U4F,paypal,7
2018-07-17,APPLIED,LatAm,agora,Not_Avlbl,paypal,2413
2018-07-18,VOIDED,LatAm,agora,Not_Avlbl,paypal,48
2018-07-28,PENDING,LatAm,personal_transport,U4B-Managed-Centralized-Missing,paypal,1
2018-08-06,DROPPED,EMEA,personal_transport,Not_Avlbl,other,2
2018-08-07,DROPPED,US & Canada,personal_transport,U4B-Unmanaged,braintree,508
2018-08-11,PENDING,US & Canada,agora,Not_Avlbl,paypal,42622
2018-08-14,DROPPED,US & Canada,personal_transport,U4B-Managed-Decentralized,other,1
2018-08-14,PENDING,LatAm,personal_transport,U4B-Managed-Centralized,braintree,8732
2018-08-17,DROPPED,India SA,personal_transport,U4B-Managed-Centralized-Missing,braintree,1
2018-08-24,PENDING,US & Canada,personal_transport,Not_Avlbl,braintree,2787060
2018-08-30,UNAPPLIED,US & Canada,agora,U4B-Unmanaged,other,10
2018-08-31,UNAPPLIED,US & Canada,Not_Avlbl,Not_Avlbl,braintree,395
2018-09-01,PENDING,US & Canada,agora,Not_Avlbl,other,2768
2018-09-11,PENDING,LatAm,agora,U4B-Unmanaged,paypal,53
2018-09-13,APPLIED,LatAm,personal_transport,U4B-Managed-Centralized-Missing,paypal,1
2018-09-20,PENDING,India SA,personal_transport,U4B-Managed-Centralized,paytm,12
2018-09-22,APPLIED,US & Canada,agora,U4B-Unmanaged,other,32
2018-09-22,FAILED,US & Canada,agora,Not_Avlbl,other,44
2018-09-24,PENDING,LatAm,personal_transport,U4B-Unmanaged,braintree,59179
2018-09-25,UNAPPLIED,US & Canada,agora,U4B-Unmanaged,paypal,285
2018-09-29,APPLIED,US & Canada,personal_transport,U4B-Managed-Centralized,braintree,4371
2018-09-29,UNAPPLIED,India SA,personal_transport,Not_Avlbl,paytm,296724
2018-10-06,PENDING,APACX,agora,U4B-Unmanaged,braintree,639
2018-10-07,APPLIED,EMEA,personal_transport,Not_Avlbl,other,4612
2018-10-08,APPLIED,US & Canada,personal_transport,U4B-Unmanaged,braintree,114434
2018-10-08,FAILED,US & Canada,personal_transport,Not_Avlbl,braintree,89
2018-10-09,UNAPPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,paypal,138
2018-07-01,APPLIED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,2426
2018-07-02,VOIDED,US & Canada,personal_transport,U4B-Managed-Decentralized,braintree,512
2018-07-06,FAILED,LatAm,personal_transport,U4F,braintree,732
2018-07-09,APPLIED,APACX,personal_transport,U4B-Unmanaged,braintree,2146
2018-07-09,FAILED,APACX,personal_transport,Not_Avlbl,braintree,13
